window_id,source_id,strategy_authority,strategy_fear,imp_public,imp_financial,strategy_info_extraction_sem,sensitive_info_request_sem,auth_info_request_sem,strategy_diversity_sem,action_diversity_sem,ix_identityclaim_authority_sem,ix_info_sensitive_sem,signal_family_count_delta_sem,y_phishing,split,window_count_in_case,sample_weight_case_equal
normal_21-1_ins_03_000847__w0000,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0001,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0002,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0003,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0004,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0005,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0006,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000847__w0007,normal_21-1_ins_03_000847,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,8,0.125
normal_21-1_ins_03_000878__w0000,normal_21-1_ins_03_000878,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,2,0.5
normal_21-1_ins_03_000878__w0001,normal_21-1_ins_03_000878,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,2,0.5
normal_21-1_ins_03_001263__w0000,normal_21-1_ins_03_001263,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0001,normal_21-1_ins_03_001263,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0002,normal_21-1_ins_03_001263,0,0,0,0,1,1,0,1,1,0,1,2.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0003,normal_21-1_ins_03_001263,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0004,normal_21-1_ins_03_001263,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0005,normal_21-1_ins_03_001263,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001263__w0006,normal_21-1_ins_03_001263,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_001440__w0000,normal_21-1_ins_03_001440,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,5,0.2
normal_21-1_ins_03_001440__w0001,normal_21-1_ins_03_001440,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,5,0.2
normal_21-1_ins_03_001440__w0002,normal_21-1_ins_03_001440,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,5,0.2
normal_21-1_ins_03_001440__w0003,normal_21-1_ins_03_001440,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,5,0.2
normal_21-1_ins_03_001440__w0004,normal_21-1_ins_03_001440,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,5,0.2
normal_21-1_ins_03_001709__w0000,normal_21-1_ins_03_001709,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_001709__w0001,normal_21-1_ins_03_001709,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_005614__w0000,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0001,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0002,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0003,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0004,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0005,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_005614__w0006,normal_21-1_ins_03_005614,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0000,normal_21-1_ins_03_006546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0001,normal_21-1_ins_03_006546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0002,normal_21-1_ins_03_006546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0003,normal_21-1_ins_03_006546,0,0,0,0,1,0,0,1,1,0,0,2.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0004,normal_21-1_ins_03_006546,0,0,0,0,1,0,0,1,1,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0005,normal_21-1_ins_03_006546,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_006546__w0006,normal_21-1_ins_03_006546,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_008199__w0000,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0001,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0002,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0003,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0004,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0005,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0006,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0007,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0008,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0009,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0010,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008199__w0011,normal_21-1_ins_03_008199,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,12,0.08333333333333333
normal_21-1_ins_03_008362__w0000,normal_21-1_ins_03_008362,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0001,normal_21-1_ins_03_008362,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0002,normal_21-1_ins_03_008362,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0003,normal_21-1_ins_03_008362,0,0,0,1,0,0,0,0,0,0,0,1.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0004,normal_21-1_ins_03_008362,0,0,0,1,1,1,0,1,1,0,1,2.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0005,normal_21-1_ins_03_008362,0,0,0,0,1,1,0,1,1,0,1,-1.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0006,normal_21-1_ins_03_008362,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,8,0.125
normal_21-1_ins_03_008362__w0007,normal_21-1_ins_03_008362,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,8,0.125
normal_21-1_ins_03_009823__w0000,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0001,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0002,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0003,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0004,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0005,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0006,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0007,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0008,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0009,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0010,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0011,normal_21-1_ins_03_009823,0,0,0,0,1,1,0,1,1,0,1,2.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0012,normal_21-1_ins_03_009823,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0013,normal_21-1_ins_03_009823,0,0,0,0,1,0,0,1,0,0,0,-1.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0014,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0015,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009823__w0016,normal_21-1_ins_03_009823,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,17,0.058823529411764705
normal_21-1_ins_03_009883__w0000,normal_21-1_ins_03_009883,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,3,0.3333333333333333
normal_21-1_ins_03_009883__w0001,normal_21-1_ins_03_009883,0,0,0,0,1,1,0,2,1,0,1,2.0,0,train,3,0.3333333333333333
normal_21-1_ins_03_009883__w0002,normal_21-1_ins_03_009883,0,0,0,0,1,1,0,2,1,0,1,0.0,0,train,3,0.3333333333333333
normal_21-1_ins_03_011361__w0000,normal_21-1_ins_03_011361,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_011361__w0001,normal_21-1_ins_03_011361,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_013129__w0000,normal_21-1_ins_03_013129,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,1,1.0
normal_21-1_ins_03_013258__w0000,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0001,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0002,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0003,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0004,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0005,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0006,normal_21-1_ins_03_013258,0,1,0,0,0,0,0,1,0,0,0,1.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0007,normal_21-1_ins_03_013258,0,1,0,0,0,0,0,1,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0008,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,10,0.1
normal_21-1_ins_03_013258__w0009,normal_21-1_ins_03_013258,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_013884__w0000,normal_21-1_ins_03_013884,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,4,0.25
normal_21-1_ins_03_013884__w0001,normal_21-1_ins_03_013884,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,4,0.25
normal_21-1_ins_03_013884__w0002,normal_21-1_ins_03_013884,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,4,0.25
normal_21-1_ins_03_013884__w0003,normal_21-1_ins_03_013884,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,4,0.25
normal_21-1_ins_03_014135__w0000,normal_21-1_ins_03_014135,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0001,normal_21-1_ins_03_014135,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0002,normal_21-1_ins_03_014135,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0003,normal_21-1_ins_03_014135,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0004,normal_21-1_ins_03_014135,0,0,0,0,1,0,0,1,0,0,0,1.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0005,normal_21-1_ins_03_014135,0,0,0,0,1,0,0,1,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0006,normal_21-1_ins_03_014135,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,8,0.125
normal_21-1_ins_03_014135__w0007,normal_21-1_ins_03_014135,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,8,0.125
normal_21-1_ins_03_014545__w0000,normal_21-1_ins_03_014545,0,0,0,0,1,1,0,2,1,0,1,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0001,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,1,0,0,0,-2.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0002,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0003,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0004,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0005,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014545__w0006,normal_21-1_ins_03_014545,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_014972__w0000,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0001,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0002,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0003,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0004,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0005,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,2,0,0,0,0.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_014972__w0006,normal_21-1_ins_03_014972,0,0,0,0,0,0,0,1,0,0,0,-1.0,0,train,7,0.14285714285714285
normal_21-1_ins_03_016782__w0000,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_016782__w0001,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_016782__w0002,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_016782__w0003,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_016782__w0004,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_016782__w0005,normal_21-1_ins_03_016782,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,6,0.16666666666666666
normal_21-1_ins_03_017124__w0000,normal_21-1_ins_03_017124,0,0,0,0,1,0,0,1,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0001,normal_21-1_ins_03_017124,0,0,0,0,1,0,0,1,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0002,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0003,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0004,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0005,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0006,normal_21-1_ins_03_017124,0,0,0,0,1,0,0,2,0,0,0,1.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0007,normal_21-1_ins_03_017124,0,0,0,0,1,0,0,2,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0008,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,train,10,0.1
normal_21-1_ins_03_017124__w0009,normal_21-1_ins_03_017124,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,10,0.1
normal_21-1_ins_03_017822__w0000,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0001,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0002,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0003,normal_21-1_ins_03_017822,0,0,0,0,1,1,0,1,1,0,1,2.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0004,normal_21-1_ins_03_017822,0,0,0,0,1,1,0,1,1,0,1,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0005,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0006,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0007,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0008,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0009,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_017822__w0010,normal_21-1_ins_03_017822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,11,0.09090909090909091
normal_21-1_ins_03_018465__w0000,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0001,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0002,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0003,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0004,normal_21-1_ins_03_018465,0,0,0,0,1,0,0,1,0,0,0,1.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0005,normal_21-1_ins_03_018465,0,0,0,0,1,0,0,1,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0006,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0007,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0008,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0009,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0010,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018465__w0011,normal_21-1_ins_03_018465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,12,0.08333333333333333
normal_21-1_ins_03_018814__w0000,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_018814__w0001,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_018814__w0002,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_018814__w0003,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_018814__w0004,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_018814__w0005,normal_21-1_ins_03_018814,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,6,0.16666666666666666
normal_21-1_ins_03_900230__w0000,normal_21-1_ins_03_900230,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_ins_03_900230__w0001,normal_21-1_ins_03_900230,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_ins_03_900230__w0002,normal_21-1_ins_03_900230,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_ins_03_900230__w0003,normal_21-1_ins_03_900230,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,4,0.25
normal_21-1_ins_03_900339__w0000,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0001,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0002,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0003,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0004,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0005,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0006,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0007,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900339__w0008,normal_21-1_ins_03_900339,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,9,0.1111111111111111
normal_21-1_ins_03_900872__w0000,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0001,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0002,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0003,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0004,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0005,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900872__w0006,normal_21-1_ins_03_900872,0,0,0,0,0,0,0,0,0,0,0,0.0,0,test,7,0.14285714285714285
normal_21-1_ins_03_900878__w0000,normal_21-1_ins_03_900878,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_900878__w0001,normal_21-1_ins_03_900878,0,0,0,0,0,0,0,0,0,0,0,0.0,0,train,2,0.5
normal_21-1_ins_03_902225__w0000,normal_21-1_ins_03_902225,0,0,0,0,0,0,0,0,0,0,0,0.0,0,validation,9,0.1111111111111111
normal_21-1_ins_03_902225__w0001,normal_21-1_ins_03_902225,0,0,0,0,1,0,0,1,0,0,0,1.0,0,validation,9,0.1111111111111111
normal_21-1_ins_03_902225__w0002,normal_21-1_ins_03_902225,0,0,0,0,1,0,0,1,0,0,0,0.0,0,validation,9,0.1111111111111111
normal_21-1_ins_03_902225__w0003,normal_21-1_ins_03_902225,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,validation,9,0.1111111111111111
